block_group,wui_flag,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,median_hh_income_3_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,J40,reduced_match_qualify
080590098233,1,0.86,0.67,0.8,0.2,0.55,0.018,FALSE,0,Not Qualifying
080590098241,1,0.19,0.43,0.68,0.32,0.16,0.002,FALSE,0,Not Qualifying
080590098242,1,0.36,0.48,0.72,0.28,0.52,0.003,FALSE,0,Not Qualifying
080590098271,1,0.3,0,0.41,0.59,0.18,0.079,TRUE,0,Qualifying
080590098274,1,0.47,0.9,0.86,0.14,0.38,0.004,TRUE,0,Qualifying
080590098281,1,0,0.35,0.91,0.09,0.18,0.083,TRUE,0,Qualifying
080590098282,1,0.48,0.75,0.85,0.15,0.16,0.007,FALSE,0,Not Qualifying
080590098283,1,0.25,0.68,0.62,0.38,0.11,0.006,FALSE,0,Not Qualifying
080590098291,1,0.19,0.22,0.79,0.21,0.11,0,FALSE,0,Not Qualifying
080590098301,1,0.32,0.57,0.68,0.32,0.3,0,FALSE,0,Not Qualifying
080590098351,1,0.08,0.49,0.83,0.17,0.08,0,FALSE,0,Not Qualifying
080590098352,1,0.26,0.26,0.73,0.27,0.09,0,FALSE,0,Not Qualifying
080590098361,1,0,0.22,0.86,0.14,0.04,0,FALSE,0,Not Qualifying
080590098362,1,0.39,0.76,0.79,0.21,0.02,0.001,FALSE,0,Not Qualifying
080590098363,1,0,0,0.99,0.01,0.17,0,FALSE,0,Not Qualifying
080590098371,1,0.15,0.57,0.79,0.21,0.22,0.001,FALSE,0,Not Qualifying
080590098372,1,0.08,0.25,0.99,0,0.02,0,FALSE,0,Not Qualifying
080590098373,1,0.38,0.24,0.95,0.05,0.15,0,FALSE,0,Not Qualifying
080590098381,1,0.41,0.28,0.87,0.13,0.17,0,FALSE,0,Not Qualifying
080590098382,1,0,0.29,0.91,0.09,0.09,0,FALSE,0,Not Qualifying
080590098391,1,0.58,0.64,0.81,0.19,0.14,0.004,FALSE,0,Not Qualifying
080590098392,1,0.11,0.5,0.86,0.14,0.06,0,FALSE,0,Not Qualifying
080590098401,1,0.36,0.79,0.47,0.53,0.21,0.001,FALSE,0,Not Qualifying
080590098402,1,0.31,0.72,0.56,0.44,0.09,0,FALSE,0,Not Qualifying
080590098411,1,0,0.34,0.77,0.23,0.01,0,FALSE,0,Not Qualifying
080590098412,1,0.45,0.38,0.62,0.37,0.41,0.011,FALSE,0,Not Qualifying
080590098421,1,0.2,0.39,0.81,0.19,0.18,0.026,FALSE,0,Not Qualifying
080590098422,1,0.09,0.45,0.94,0.06,0.09,0,FALSE,0,Not Qualifying
080590098451,1,0.16,0,0.91,0.09,0.16,0,FALSE,0,Not Qualifying
080590098452,1,0,0.67,0.95,0.05,0.08,0,FALSE,0,Not Qualifying
080590098453,1,0.52,0.85,0.93,0.07,0.2,0.007,FALSE,0,Not Qualifying
080590098461,1,0.29,0.72,0.9,0.1,0.24,0.002,FALSE,0,Not Qualifying
080590098462,1,0.4,0.47,0.99,0,0.23,0.021,FALSE,0,Not Qualifying
080590098463,1,0,0,0.96,0.04,0.01,0.003,FALSE,0,Not Qualifying
080590098464,1,0.83,0,0.91,0.09,0.25,0.062,FALSE,0,Not Qualifying
080590098471,1,0.13,0.24,0.98,0.02,0.17,0,FALSE,0,Not Qualifying
080590098472,1,0.15,0,0.73,0.27,0.03,0,FALSE,0,Not Qualifying
080590098481,1,0.08,0,0.96,0.04,0.07,0,FALSE,0,Not Qualifying
080590098482,1,0.74,0,0.91,0.09,0.1,0.028,FALSE,0,Not Qualifying
080590098483,1,0,0,0.91,0.09,0.06,0.012,FALSE,0,Not Qualifying
080590098501,1,0.13,0.29,0.95,0.05,0.03,0,FALSE,0,Not Qualifying
080590098502,1,0.44,0.41,0.98,0.02,0.41,0,FALSE,0,Not Qualifying
080590098511,1,0.53,0.47,0.78,0.22,0.17,0.004,FALSE,0,Not Qualifying
080590098512,1,0.16,0.22,0.48,0.52,0.42,0.005,FALSE,0,Not Qualifying
080590098513,1,0.29,0.43,0.91,0.09,0.1,0,FALSE,0,Not Qualifying
080590098521,1,0.39,0.36,0.89,0.11,0.33,0,FALSE,0,Not Qualifying
080590098522,1,0.28,0.6,0.81,0.19,0.08,0,FALSE,0,Not Qualifying
080590098523,1,0.43,0,0.64,0.36,0.28,0.058,FALSE,0,Not Qualifying
080590098531,1,0.17,0.3,0.86,0.14,0.05,0,FALSE,0,Not Qualifying
080590098541,1,0.35,0,0.59,0.41,0.22,0.372,FALSE,0,Not Qualifying
080590098542,1,0.72,0.42,0.53,0.47,0.64,0.188,TRUE,0,Qualifying
080590098543,1,0.11,0.25,0.96,0.04,0.07,0,FALSE,0,Not Qualifying
080590098544,1,0.43,0.65,0.93,0.07,0.11,0.001,FALSE,0,Not Qualifying
080590098551,1,0.95,0.83,0.89,0.11,0.49,0.603,TRUE,0,Qualifying
080590098552,1,0.64,0.57,0.95,0.05,0.42,0.083,FALSE,0,Not Qualifying
080590098553,1,0.19,0.45,0.94,0.06,0.14,0,FALSE,0,Not Qualifying
080590098561,1,0.09,0.5,0.35,0.65,0.82,0.437,FALSE,0,Qualifying
080590098562,1,0.82,0.95,0.2,0.8,0.57,0.301,FALSE,0,Not Qualifying
080590098563,1,0.72,0.5,0.34,0.66,0.49,0.17,FALSE,0,Not Qualifying
080590098571,1,0.71,0.81,0.38,0.62,0.36,0.273,FALSE,0,Not Qualifying
080590098572,1,0.89,0.98,0.2,0.8,0.67,0.361,FALSE,0,Not Qualifying
080590098573,1,0.36,0.63,0.93,0.07,0.41,0.124,FALSE,0,Not Qualifying
080590098581,1,0,0.7,0.9,0.1,0.02,0,FALSE,0,Not Qualifying
080590098582,1,0.21,0.99,0.72,0.28,0.16,0.242,FALSE,0,Not Qualifying
080590098583,1,0.43,0.34,0.76,0.24,0.04,0.015,FALSE,0,Not Qualifying
080590099011,1,0.97,0.86,0.13,0.87,0.46,0.053,FALSE,0,Not Qualifying
080590099012,1,0.57,0.47,0.56,0.44,0.39,0.014,TRUE,0,Qualifying
080590100011,1,0.56,0,0.47,0.53,0.21,0.022,TRUE,0,Qualifying
080590100012,1,0.46,0.24,0.53,0.47,0.23,0.003,FALSE,0,Not Qualifying
080590100013,1,0.82,0,0.46,0.54,0.31,0.095,FALSE,0,Not Qualifying
080590101002,1,0.85,0.69,0.43,0.57,0.61,0.136,FALSE,0,Not Qualifying
080590101003,1,0.82,0.42,0.67,0.33,0.24,0.047,TRUE,0,Qualifying
080590102051,1,0.2,0,0.84,0.16,0.03,0,FALSE,0,Not Qualifying
080590102052,1,0.14,0.22,0.6,0.4,0.03,0,FALSE,0,Not Qualifying
080590102061,1,0.27,0.23,0.9,0.1,0.03,0,FALSE,0,Not Qualifying
080590102062,1,0.12,0.28,0.75,0.25,0.15,0,FALSE,0,Not Qualifying
080590102063,1,0.67,0.94,0.56,0.44,0.51,0.028,FALSE,0,Not Qualifying
080590102081,1,0.83,0.85,0.3,0.7,0.69,0.33,FALSE,0,Not Qualifying
080590102093,1,0.44,0.52,0.33,0.67,0.71,0.222,FALSE,0,Not Qualifying
080590102094,1,0,0.87,0.67,0.33,0.4,0.007,FALSE,0,Not Qualifying
080590102101,1,0.44,0.32,0.49,0.51,0.33,0.009,FALSE,0,Not Qualifying
080590102102,1,0.35,0.42,0.86,0.14,0.11,0,FALSE,0,Not Qualifying
080590102111,1,0.49,0.81,0.58,0.42,0.49,0.011,FALSE,0,Not Qualifying
080590102131,1,0.72,0.23,0.51,0.49,0.36,0.063,FALSE,0,Not Qualifying
080590102132,1,0.62,0.6,0.42,0.58,0.67,0.171,TRUE,0,Qualifying
080590103031,1,0.79,0,0.6,0.4,0.11,0.024,FALSE,0,Not Qualifying
080590103034,1,0,0.47,0.83,0.17,0.04,0,FALSE,0,Not Qualifying
080590103062,1,0,0,0.68,0.32,0.08,0.002,FALSE,0,Not Qualifying
080590103063,1,0.78,0.73,0.51,0.49,0.48,0.013,FALSE,0,Not Qualifying
080590103083,1,0.23,0.49,0.82,0.18,0.2,0,FALSE,0,Not Qualifying
080590104024,1,0.85,0.95,0.43,0.57,0.79,0.155,TRUE,0,Qualifying
080590104031,1,0.62,0.64,0.54,0.46,0.75,0.239,TRUE,0,Qualifying
080590104032,1,0.96,0.96,0.43,0.57,0.87,0.615,TRUE,0,Qualifying
080590104033,1,0.67,0,0.23,0.77,0.29,0.185,FALSE,0,Not Qualifying
080590104034,1,0.35,0.56,0.32,0.68,0.51,0.018,TRUE,0,Qualifying
080590105021,1,0.67,0.75,0.71,0.29,0.62,0.049,TRUE,0,Qualifying
080590105022,1,0.21,0.96,0.72,0.28,0.25,0.121,TRUE,0,Qualifying
080590105023,1,0.73,0.26,0.32,0.68,0.62,0.009,TRUE,0,Qualifying
080590105024,1,0.23,0,0.45,0.55,0.58,0.04,TRUE,0,Qualifying
080590105031,1,0.67,0.91,0.37,0.63,0.55,0.043,TRUE,0,Qualifying
080590105032,1,0.91,0.4,0.41,0.59,0.43,0.038,TRUE,0,Qualifying
080590105033,1,0.1,0.98,0.92,0.08,0.26,0.005,FALSE,0,Not Qualifying
080590105041,1,0.3,0,0.54,0.46,0.03,0.04,FALSE,0,Not Qualifying
080590105043,1,0,0.64,0.92,0.08,0.05,0,FALSE,0,Not Qualifying
080590106041,1,0.47,0.53,0.5,0.5,0.45,0.087,TRUE,0,Qualifying
080590107012,1,0.65,0,0.12,0.88,0.3,0.31,TRUE,0,Qualifying
080590107013,1,0.3,0.41,0.64,0.36,0.19,0,TRUE,0,Qualifying
080590108011,1,0.23,0.75,0.62,0.38,0.08,0,FALSE,0,Not Qualifying
080590109011,1,0,0,0.78,0.22,0,0.003,FALSE,0,Not Qualifying
080590109012,1,0.51,0.84,0.76,0.24,0.87,0.386,FALSE,0,Qualifying
080590109013,1,0.65,0.45,0.4,0.6,0.67,0.267,TRUE,0,Qualifying
080590109014,1,0.77,0.97,0.33,0.67,0.26,0.074,TRUE,0,Qualifying
080590109015,1,0.72,0,0.66,0.34,0.39,0.209,FALSE,0,Not Qualifying
080590110001,1,0.47,0,0.39,0.61,0.52,0.228,TRUE,0,Qualifying
080590110004,1,0,0.57,0.53,0.47,0.16,0.144,FALSE,0,Not Qualifying
080590110005,1,0.83,0,0.41,0.59,0.82,0.606,TRUE,0,Qualifying
080590112022,1,0.5,0.81,0.75,0.25,0.18,0.008,FALSE,0,Not Qualifying
080590112024,1,0.37,0,0.65,0.35,0.11,0.002,FALSE,0,Not Qualifying
080590114021,1,0.82,0,0.66,0.34,0.33,0.04,TRUE,1,Qualifying
080590117011,1,0.63,0,0.81,0.19,0.11,0.029,FALSE,0,Not Qualifying
080590117012,1,0.1,0.49,0.69,0.31,0.49,0.041,FALSE,0,Not Qualifying
080590117013,1,0.27,0.46,0.58,0.42,0.23,0.004,FALSE,0,Not Qualifying
080590117014,1,0,0,0.5,0.5,0.41,0.057,FALSE,0,Not Qualifying
080590117081,1,0.39,0.5,0.5,0.5,0.17,0.006,TRUE,0,Qualifying
080590117113,1,0.51,0,0.76,0.24,0.34,0.009,FALSE,0,Not Qualifying
080590117121,1,0.13,0.38,0.78,0.22,0.05,0,FALSE,0,Not Qualifying
080590117123,1,0.2,0.63,0.75,0.25,0.26,0,FALSE,0,Not Qualifying
080590117201,1,0.16,0,0.79,0.21,0.15,0.037,FALSE,0,Not Qualifying
080590117202,1,0.12,0.63,0.82,0.18,0.21,0.001,FALSE,0,Not Qualifying
080590117203,1,0.41,0,0.93,0.07,0.17,0,FALSE,0,Not Qualifying
080590117204,1,0,0.71,0.53,0.47,0,0.005,FALSE,0,Not Qualifying
080590117211,1,0.67,0,0.41,0.59,0.08,0,FALSE,0,Not Qualifying
080590117212,1,0.12,0.63,0.97,0.03,0.31,0,FALSE,0,Not Qualifying
080590117232,1,0.35,0.23,0.34,0.66,0.19,0.001,TRUE,0,Qualifying
080590117241,1,0.8,0.78,0.87,0.12,0.75,0.095,FALSE,0,Qualifying
080590117242,1,0.08,0.25,0.98,0.02,0.12,0,FALSE,0,Not Qualifying
080590117243,1,0.1,0.59,0.99,0.01,0.31,0,FALSE,0,Not Qualifying
080590117251,1,0.1,0.29,0.82,0.18,0.05,0,FALSE,0,Not Qualifying
080590117261,1,0.68,0.31,0.69,0.31,0.75,0.349,FALSE,0,Qualifying
080590117262,1,0.13,0.78,0.99,0.01,0.12,0.017,FALSE,0,Not Qualifying
080590117263,1,0,0.81,0.79,0.21,0.3,0,FALSE,0,Not Qualifying
080590117271,1,0.12,0.26,0.79,0.21,0.18,0,FALSE,0,Not Qualifying
080590117272,1,0.22,0.87,0.59,0.41,0.11,0,FALSE,0,Not Qualifying
080590117273,1,0.35,0.36,0.54,0.46,0.46,0.025,FALSE,0,Not Qualifying
080590117281,1,0.19,0.94,0.73,0.27,0.17,0.022,FALSE,0,Not Qualifying
080590117282,1,0.08,0.25,0.75,0.25,0.05,0,FALSE,0,Not Qualifying
080590117291,1,0.67,0.7,0.31,0.69,0.56,0.348,FALSE,0,Not Qualifying
080590117292,1,0,0.86,0.44,0.56,0.37,0.009,FALSE,0,Not Qualifying
080590117293,1,0.89,0.24,0.23,0.77,0.67,0.241,FALSE,0,Not Qualifying
080590117301,1,0.24,0.94,0.11,0.89,0.42,0.161,FALSE,0,Not Qualifying
080590117302,1,0.5,0.59,0.25,0.75,0.46,0.058,FALSE,0,Not Qualifying
080590117303,1,0.59,0.27,0.52,0.48,0.54,0,FALSE,0,Not Qualifying
080590117311,1,0.29,0.31,0.74,0.26,0.19,0,FALSE,0,Not Qualifying
080590117312,1,0.21,0.88,0.36,0.64,0.57,0.084,FALSE,0,Not Qualifying
080590117313,1,0.46,0.24,0.52,0.48,0.04,0.001,FALSE,0,Not Qualifying
080590117321,1,0.71,0.87,0.36,0.64,0.84,0.412,TRUE,0,Qualifying
080590117331,1,0.62,0.24,0.41,0.59,0.17,0,FALSE,0,Not Qualifying
080590118031,1,0.71,0.42,0.23,0.77,0.88,0.281,TRUE,0,Qualifying
080590118032,1,0.71,0,0.5,0.5,0.64,0.149,TRUE,0,Qualifying
080590118061,1,0.87,0.57,0.2,0.8,0.74,0.786,TRUE,0,Qualifying
080590118062,1,0.77,0.44,0.27,0.73,0.86,0.857,TRUE,0,Qualifying
080590118063,1,0.1,0,0.65,0.35,0.39,0.276,TRUE,0,Qualifying
080590118072,1,0.61,0,0.05,0.95,0.74,0.702,TRUE,0,Qualifying
080590118081,1,0.42,0.6,0.32,0.68,0.31,0.098,FALSE,0,Not Qualifying
080590118082,1,0.72,0.26,0.07,0.93,0.74,0.24,TRUE,0,Qualifying
080590119041,1,0.83,0.79,0.3,0.7,0.57,0.191,FALSE,0,Not Qualifying
080590119042,1,0.36,0,0.46,0.54,0.27,0,FALSE,0,Not Qualifying
080590119511,1,0.26,0.38,0.7,0.3,0.1,0.031,FALSE,0,Not Qualifying
080590119513,1,0.21,0.28,0.58,0.42,0.49,0,FALSE,0,Not Qualifying
080590120221,1,0,0,0.89,0.11,0.03,0.005,FALSE,0,Not Qualifying
080590120222,1,0.51,0,0.67,0.33,0.08,0.007,FALSE,0,Not Qualifying
080590120223,1,0.15,0.47,0.67,0.33,0.25,0.011,FALSE,0,Not Qualifying
080590120224,1,0,0,0.97,0.03,0.03,0,FALSE,0,Not Qualifying
080590120231,1,0.5,0,0.58,0.42,0.15,0.001,FALSE,0,Not Qualifying
080590120232,1,0.19,0.82,0.82,0.18,0.22,0.023,FALSE,0,Not Qualifying
080590120233,1,0.33,0,0.84,0.16,0.02,0.001,FALSE,0,Not Qualifying
080590120241,1,0.61,0.69,0.66,0.34,0.43,0.015,FALSE,0,Not Qualifying
080590120242,1,0.17,0.22,0.92,0.08,0.2,0,FALSE,0,Not Qualifying
080590120243,1,0,0.9,0.91,0.09,0.11,0,FALSE,0,Not Qualifying
080590120261,1,0.49,0.61,0.86,0.14,0.25,0.034,FALSE,0,Not Qualifying
080590120262,1,0.69,0,0.8,0.2,0.07,0.039,FALSE,0,Not Qualifying
080590120263,1,0,0.59,0.81,0.19,0.09,0,FALSE,0,Not Qualifying
080590120271,1,0,0,0.98,0.02,0.04,0.002,FALSE,0,Not Qualifying
080590120272,1,0.58,0.74,0.8,0.2,0.46,0.018,FALSE,0,Not Qualifying
080590120273,1,0.26,0.5,0.68,0.32,0.06,0,FALSE,0,Not Qualifying
080590120301,1,0.42,0.41,0.76,0.24,0.03,0.003,FALSE,0,Not Qualifying
080590120302,1,0,0.84,0.92,0.08,0.09,0.035,FALSE,0,Not Qualifying
080590120303,1,0.27,0.76,0.65,0.35,0.08,0,FALSE,0,Not Qualifying
080590120304,1,0,0.38,0.87,0.13,0.1,0.001,FALSE,0,Not Qualifying
080590120311,1,0.1,0.76,0.75,0.25,0.05,0,FALSE,0,Not Qualifying
080590120312,1,0.28,0.57,0.79,0.21,0.17,0.001,FALSE,0,Not Qualifying
080590120313,1,0.21,0.87,0.62,0.38,0.09,0.022,FALSE,0,Not Qualifying
080590120321,1,0.15,0,0.88,0.12,0,0,FALSE,0,Not Qualifying
080590120322,1,0.37,0.66,0.91,0.09,0.23,0.024,FALSE,0,Not Qualifying
080590120323,1,0.42,0,0.93,0.07,0.03,0.004,FALSE,0,Not Qualifying
080590120331,1,0.84,0,0.81,0.19,0.34,0.003,FALSE,0,Not Qualifying
080590120332,1,0.56,0,0.73,0.27,0.03,0,FALSE,0,Not Qualifying
080590120333,1,0,0,0.94,0.06,0.03,0,FALSE,0,Not Qualifying
080590120341,1,0.6,0.24,0.96,0.04,0.19,0,FALSE,0,Not Qualifying
080590120342,1,0.53,0.53,0.99,0,0.25,0.004,FALSE,0,Not Qualifying
080590120343,1,0.27,0,0.95,0.05,0.01,0,FALSE,0,Not Qualifying
080590120351,1,0,0.29,0.95,0.05,0.06,0,FALSE,0,Not Qualifying
080590120352,1,0.16,0.48,0.96,0.04,0.11,0,FALSE,0,Not Qualifying
080590120353,1,0,0.52,0.97,0.03,0.12,0.001,FALSE,0,Not Qualifying
080590120361,1,0.66,0.4,0.94,0.06,0.38,0.006,TRUE,0,Qualifying
080590120362,1,0,0.82,0.99,0.01,0.07,0.02,FALSE,0,Not Qualifying
080590120363,1,0.09,0.55,0.91,0.09,0.44,0,FALSE,0,Not Qualifying
080590120371,1,0.12,0.25,0.68,0.32,0,0,FALSE,0,Not Qualifying
080590120372,1,0,0.75,0.87,0.13,0.01,0.014,FALSE,0,Not Qualifying
080590120373,1,0.2,0.66,0.77,0.23,0.36,0.002,FALSE,0,Not Qualifying
080590120381,1,0.12,0.26,0.55,0.45,0.2,0.001,FALSE,0,Not Qualifying
080590120382,1,0.61,0.48,0.87,0.13,0.22,0,FALSE,0,Not Qualifying
080590120393,1,0.29,0,0.83,0.17,0.05,0,FALSE,0,Not Qualifying
080590120394,1,0.58,0.98,0.64,0.36,0.57,0.104,FALSE,0,Not Qualifying
080590120411,1,0.41,0.43,0.78,0.22,0.31,0.008,FALSE,0,Not Qualifying
080590120412,1,0,0.64,0.65,0.35,0.15,0.011,FALSE,0,Not Qualifying
080590120413,1,0.36,0.44,0.77,0.23,0.07,0.05,FALSE,0,Not Qualifying
080590120414,1,0.49,0,0.67,0.33,0.58,0.004,TRUE,0,Qualifying
080590120421,1,0.16,0.26,0.82,0.18,0.26,0,FALSE,0,Not Qualifying
080590120422,1,0.41,0.46,0.85,0.15,0.24,0,FALSE,0,Not Qualifying
080590120432,1,0.38,0,0.82,0.18,0.13,0.001,FALSE,0,Not Qualifying
080590120433,1,0.09,0.32,0.7,0.3,0.03,0,FALSE,0,Not Qualifying
080590120441,1,0.29,0.82,0.77,0.23,0.17,0,FALSE,0,Not Qualifying
080590120442,1,0.25,0.38,0.65,0.35,0.32,0,FALSE,0,Not Qualifying
080590120451,1,0.26,0.71,0.94,0.06,0.35,0.003,FALSE,0,Not Qualifying
080590120452,1,0.5,0,0.77,0.23,0.3,0.123,FALSE,0,Not Qualifying
080590120453,1,0.22,0.78,0.94,0.06,0.02,0,FALSE,0,Not Qualifying
080590120454,1,0,0,0.63,0.37,0.09,0.002,FALSE,0,Not Qualifying
080590120471,1,0.37,0.36,0.5,0.5,0.16,0.002,FALSE,0,Not Qualifying
080590120473,1,0.12,0.44,0.57,0.43,0.18,0.002,FALSE,0,Not Qualifying
080590120481,1,0.39,0.37,0.11,0.89,0.25,0.015,TRUE,0,Qualifying
080590120491,1,0.31,0.76,0.76,0.24,0.44,0,FALSE,0,Not Qualifying
080590120492,1,0.27,0.53,0.73,0.27,0.11,0.005,FALSE,0,Not Qualifying
080590120493,1,0.41,0,0.96,0.04,0.29,0.006,FALSE,0,Not Qualifying
080590120502,1,0.28,0.67,0.87,0.13,0.23,0,FALSE,0,Not Qualifying
080590120511,1,0.22,0.41,0.93,0.07,0.32,0.02,FALSE,0,Not Qualifying
080590120513,1,0.62,0.34,0.71,0.29,0.47,0.006,FALSE,0,Not Qualifying
080590120522,1,0,0.98,0.51,0.49,0.41,0.334,FALSE,0,Not Qualifying
080590120525,1,0.73,0.88,0.79,0.21,0.52,0.002,FALSE,0,Not Qualifying
080590120532,1,0.33,0.43,0.6,0.4,0.06,0.003,FALSE,0,Not Qualifying
080590120533,1,0.21,0,0.85,0.15,0.17,0.001,FALSE,0,Not Qualifying
080590120542,1,0.38,0.34,0.87,0.13,0.16,0,FALSE,0,Not Qualifying
080590120553,1,0.74,0.24,0.59,0.41,0.21,0.001,FALSE,0,Not Qualifying
080590120571,1,0.35,0.86,0.51,0.49,0.12,0.006,FALSE,0,Not Qualifying
080590120573,1,0.11,0.41,0.55,0.45,0.09,0.005,FALSE,0,Not Qualifying
080590120581,1,0.46,0.8,0.82,0.18,0.16,0,FALSE,0,Not Qualifying
080590120582,1,0.66,0,0.58,0.42,0.29,0.029,FALSE,0,Not Qualifying
080590120583,1,0,0.35,0.64,0.36,0.01,0.024,FALSE,0,Not Qualifying
080590120584,1,0.49,0.86,0.72,0.28,0.63,0.188,FALSE,0,Not Qualifying
080590120601,1,0.34,0.44,0.67,0.33,0.07,0,FALSE,0,Not Qualifying
080590159001,1,0.62,0.81,0.5,0.5,0.56,0.102,FALSE,0,Not Qualifying
080590159002,1,0.74,0.63,0.18,0.82,0.78,0.211,TRUE,0,Qualifying
080590604001,1,0.37,0.93,0.9,0.1,0.43,0.048,FALSE,0,Not Qualifying
080590604002,1,0.19,0.66,0.66,0.34,0.3,0.001,FALSE,0,Not Qualifying
080590604003,1,0.32,0.73,0.52,0.48,0.32,0,FALSE,0,Not Qualifying
080590605011,1,0.71,0.24,0.34,0.66,0.53,0.134,FALSE,0,Not Qualifying
080590605012,1,0.23,0.64,0.94,0.06,0.59,0,FALSE,0,Not Qualifying
080590605013,1,0.14,0.33,0.93,0.07,0.07,0,FALSE,0,Not Qualifying
080590605014,1,0,0.26,0.97,0.03,0.2,0,FALSE,0,Not Qualifying
080599804001,1,0.97,0.91,0.11,0.89,0.98,0.506,FALSE,0,Qualifying
080619601001,1,0.9,0,0.09,0.91,0.69,0.129,TRUE,1,Qualifying
080619601002,1,0.53,0,0.08,0.92,0.32,0.022,TRUE,1,Qualifying
080639621001,1,0.59,0,0.33,0.67,0.64,0.057,TRUE,0,Qualifying
080639621002,1,0.64,0.63,0.19,0.81,0.7,0.226,FALSE,0,Not Qualifying
080639621003,1,0.66,0.4,0.26,0.74,0.66,0.104,FALSE,0,Not Qualifying
080639624001,1,0.53,0.26,0.2,0.8,0.58,0.011,TRUE,1,Qualifying
080639624002,1,0.62,0.33,0.25,0.75,0.71,0.309,TRUE,1,Qualifying
080639624003,1,0.61,0.72,0.13,0.87,0.52,0.095,FALSE,0,Not Qualifying
080659617011,1,0.1,0.59,0.43,0.57,0.13,0.001,FALSE,0,Not Qualifying
080659617012,1,0.31,0,0.43,0.57,0.73,0.816,TRUE,0,Qualifying
080659617021,1,0.66,0,0.27,0.73,0.56,0.21,FALSE,0,Not Qualifying
080659617022,1,0.32,0.69,0.42,0.58,0.52,0.317,FALSE,0,Not Qualifying
080659617023,1,0.19,0.43,0.44,0.56,0.29,0.18,FALSE,0,Not Qualifying
080659617024,1,0.53,0.32,0.75,0.25,0.52,0.305,FALSE,0,Not Qualifying
080659619001,1,0.62,0.22,0.36,0.64,0.74,0.165,TRUE,1,Qualifying
080659619002,1,0.8,0.65,0.24,0.76,0.96,0.964,TRUE,1,Qualifying
080679403001,1,0.65,0.63,0.51,0.49,0.54,0,NA,1,Not Qualifying
080679403002,1,0.82,0.73,0.15,0.85,0.83,0.811,NA,1,Not Qualifying
080679403003,1,0.72,0.73,0.09,0.91,0.76,0.092,NA,1,Not Qualifying
080679404001,1,0.52,0.26,0.63,0.37,0.2,0,NA,1,Not Qualifying
080679404002,1,0.71,0.31,0.33,0.67,0.5,0,NA,1,Not Qualifying
080679404003,1,0.45,0.44,0.47,0.53,0.39,0,NA,1,Not Qualifying
080679706011,1,0.31,0,0.78,0.22,0.26,0.091,FALSE,0,Not Qualifying
080679706012,1,0.84,0.92,0.45,0.55,0.76,0.001,FALSE,0,Qualifying
080679706021,1,0.24,0.68,0.68,0.32,0.37,0.004,FALSE,0,Not Qualifying
080679706022,1,0.62,0.55,0.29,0.71,0.62,0.097,FALSE,0,Not Qualifying
080679706023,1,0.45,0.7,0.52,0.48,0.57,0.059,FALSE,0,Not Qualifying
080679706024,1,0.14,0,0.72,0.28,0.05,0.002,FALSE,0,Not Qualifying
080679707011,1,0.93,0.73,0.51,0.49,0.77,0.204,FALSE,0,Qualifying
080679707012,1,0.5,0,0.5,0.5,0.2,0.01,FALSE,0,Not Qualifying
080679707013,1,0.53,0.48,0.55,0.45,0.36,0,NA,0,Not Qualifying
080679707031,1,0.6,0.62,0.25,0.75,0.5,0.06,FALSE,0,Not Qualifying
080679707032,1,0.35,0,0.59,0.41,0.25,0.007,FALSE,0,Not Qualifying
080679707033,1,0.2,0.56,0.49,0.51,0.44,0.22,FALSE,0,Not Qualifying
080679707034,1,0.43,0.58,0.82,0.18,0.5,0.049,NA,0,Not Qualifying
080679707051,1,0.35,0,0.72,0.28,0.13,0.003,FALSE,0,Not Qualifying
080679707052,1,0.91,0.63,0.06,0.94,0.74,0.217,FALSE,0,Not Qualifying
080679707061,1,0.7,0.59,0.18,0.82,0.33,0.107,FALSE,0,Not Qualifying
080679707062,1,0.74,0.9,0.56,0.44,0.45,0.034,FALSE,0,Not Qualifying
080679708001,1,0.67,0.57,0.65,0.35,0.38,0.004,FALSE,0,Not Qualifying
080679708002,1,0.85,0,0.13,0.87,0.68,0.011,FALSE,0,Not Qualifying
080679708003,1,0.72,0.34,0.23,0.77,0.68,0.24,FALSE,0,Not Qualifying
080679708004,1,0.96,0,0.2,0.8,0.73,0.425,FALSE,0,Not Qualifying
080679709001,1,0.88,0.93,0.44,0.56,0.7,0.241,FALSE,0,Not Qualifying
080679709002,1,0.44,0.22,0.37,0.63,0.33,0.001,FALSE,0,Not Qualifying
080679709003,1,0.37,0.3,0.69,0.31,0.04,0.005,FALSE,0,Not Qualifying
080679710001,1,0.69,0.36,0.58,0.41,0.45,0.018,FALSE,0,Not Qualifying
080679710002,1,0.8,0.64,0.37,0.63,0.68,0.131,FALSE,0,Not Qualifying
080679711001,1,0.78,0.43,0.4,0.6,0.8,0.562,TRUE,0,Qualifying
080679711002,1,0.36,0,0.12,0.88,0.21,0.012,FALSE,0,Not Qualifying
080679711003,1,0.91,0,0.34,0.66,0.22,0.016,FALSE,0,Not Qualifying
080690001002,1,0.91,0.84,0.06,0.94,0.75,0.03,FALSE,0,Qualifying
080690001003,1,0.84,0.47,0.25,0.75,0.45,0.214,FALSE,0,Not Qualifying
